listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name,Simplified_Genres
Karmin,38,exact_text,1.0,a81303f1-64a5-4359-83ce-767f5fc3a542,Karmin,Karmin,"Hip-Hop, Pop"
Lil Pump,38,exact_text,1.0,65a01fd2-35fb-4817-90d5-ab5506b21161,Lil Pump,Lil Pump,Hip-Hop
Kali Uchis,38,exact_text,1.0,d0c7656d-8169-4f77-9dbe-b8f24e40105d,Kali Uchis,Kali Uchis,"Hip-Hop, R&B"
Eddie Cochran,37,exact_text,1.0,17995d1c-5b3c-4ee9-98f5-105ee3b4ada1,Eddie Cochran,Eddie Cochran,"Country, R&B, Rock"
Dodie Stevens,37,exact_text,1.0,9f8b9936-80b9-4156-962a-387fc6d6bc0c,Dodie Stevens,Dodie Stevens,"Pop, Rock"
Duane Eddy And The Rebels,37,exact_text,1.0,c6dd16c0-55d4-46a2-94f9-f410fa84d897,Duane Eddy & The Rebels,Duane Eddy & The Rebels,"Country, Rock"
Bobby Vee And The Strangers,37,exact_text,1.0,8af923d9-f129-4df8-ba53-a5473934c9e4,Bobby Vee and the Strangers,Bobby Vee and the Strangers,"Pop, Rock"
Vanity Fare,37,exact_text,1.0,b702f87c-d13d-441b-b33a-2e0a6ac51b92,Vanity Fare,Vanity Fare,"Pop, Rock"
Blue Swede,37,exact_text,1.0,f98a61b4-394d-4e1f-a5f3-f747b9494e5a,Blue Swede,Blue Swede,"Pop, Rock"
Debby Boone,37,exact_text,1.0,31e28f7f-8b87-4003-99eb-e15b058e96d9,Debby Boone,Debby Boone,"Country, Pop"
Nicolette Larson,37,exact_text,1.0,a45071c0-1805-4ec6-83c4-e3f62e2916b1,Nicolette Larson,Nicolette Larson,"Country, Pop, R&B"
Alannah Myles,37,exact_text,1.0,14156fcd-ba0f-45be-88c0-e10fb6acf4b2,Alannah Myles,Alannah Myles,"Jazz, Pop, Rock"
Radiohead,37,exact_text,1.0,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,"Electronic, Rock"
Mandy Moore,37,exact_text,1.0,9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,Mandy Moore,Mandy Moore,Pop
O-Town,37,fuzzy,0.9091,5b5b5410-29d7-478a-94ca-bffa06c73579,O‐Town,O‐Town,Pop
Shontelle,37,exact_text,1.0,cfb2b49e-a921-4171-b089-853d9fc16d2c,Shontelle,Shontelle,"Country, Hip-Hop, Pop, R&B"
Guy Mitchell,36,exact_text,1.0,2b898b19-07bd-493e-b63c-6b59f2305dfa,Guy Mitchell,Guy Mitchell,"Country, Jazz, Pop, Rock"
Mark Dinning,36,exact_text,1.0,4d6512f3-fdc4-4995-9f3b-2fd77d247ea2,Mark Dinning,Mark Dinning,Pop
Brenton Wood,36,exact_text,1.0,bc86d48c-5393-4436-bb5d-2c214d07a676,Brenton Wood,Brenton Wood,"Pop, R&B"
Janis Ian,36,exact_text,1.0,b72f115c-8afa-4dc5-bc6c-11225a53708a,Janis Ian,Janis Ian,"Country, Pop"
Janis Joplin,36,exact_text,1.0,76c9a186-75bd-436a-85c0-823e3efddb7f,Janis Joplin,Janis Joplin,"Jazz, R&B, Rock"
Ann Peebles,36,exact_text,1.0,a7e05e3f-7459-4ba6-9041-8b5cacf6338c,Ann Peebles,Ann Peebles,"Jazz, R&B"
J.J. Cale,36,exact_text,1.0,4b0be624-6b87-47e8-bbf0-588a2c6c0439,J.J. Cale,J.J. Cale,"Country, Jazz, Rock"
B.W. Stevenson,36,exact_text,1.0,30b4cbb7-6c9e-42be-bbd1-883f2a662c28,B.W. Stevenson,B.W. Stevenson,Country
Samantha Sang,36,exact_text,1.0,649a89f1-9e64-44d3-997a-5c1c45e8dd52,Samantha Sang,Samantha Sang,"Pop, R&B"
Karla Bonoff,36,exact_text,1.0,8b76d64a-923b-4c0f-b04f-f0f9f6a2c6c2,Karla Bonoff,Karla Bonoff,"Country, Pop"
Linda Clifford,36,exact_text,1.0,2a7d1905-f1a0-4d12-9b42-e870e325fc29,Linda Clifford,Linda Clifford,"Electronic, R&B"
Bobby Caldwell,36,exact_text,1.0,139a00a8-6b21-47c3-9315-60ac5ab2c715,Bobby Caldwell,Bobby Caldwell,"Pop, R&B"
Ric Ocasek,36,exact_text,1.0,697d4510-c3fe-4e96-bcc9-34739bccde8f,Ric Ocasek,Ric Ocasek,"Pop, Rock"
Marc Cohn,36,exact_text,1.0,ddf18377-0bf5-4972-90d2-7de878b5eec4,Marc Cohn,Marc Cohn,Country
Fugees,36,exact_text,1.0,ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,Fugees,Hip-Hop
Daft Punk,36,exact_text,1.0,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,Daft Punk,"Electronic, R&B"
Tanto Metro & Devonte,36,exact_text,1.0,feb6c624-a107-476a-a2a3-0ca8592a7e86,Tanto Metro & Devonte,Tanto Metro & Devonte,Country
Bucky Covington,36,exact_text,1.0,b6700184-f0a6-4ba5-bc3b-c8ce5e065027,Bucky Covington,Bucky Covington,Country
Owl City,36,exact_text,1.0,ad279295-653f-42e1-9aaa-b731df2e78ba,Owl City,Owl City,"Electronic, Pop"
American Authors,36,exact_text,1.0,9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,American Authors,American Authors,"Country, Pop, Rock"
Tyla,36,exact_text,1.0,2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,Tyla,Tyla,"Pop, R&B"
Big Bopper,35,exact_normalized,1.0,fa77efc7-e40a-438e-9521-a85e64e26044,The Big Bopper,The Big Bopper,"Country, Rock"
Jane Morgan,35,exact_text,1.0,2abed250-551e-4f8b-b4e8-b41e462f6d95,Jane Morgan,Jane Morgan,Pop
Nina Simone,35,exact_text,1.0,2944824d-4c26-476f-a981-be849081942f,Nina Simone,Nina Simone,"Country, Jazz, R&B"
Eddie Holman,35,exact_text,1.0,84cff711-6d4f-49b9-bc54-f4db4c7addfb,Eddie Holman,Eddie Holman,"Pop, R&B"
Harpers Bizarre,35,exact_text,1.0,3aaceb91-c95d-4c5e-9539-086c5cef2b8d,Harpers Bizarre,Harpers Bizarre,Pop
Evie Sands,35,exact_text,1.0,269f77c0-c15d-4349-869b-8a0c77e068dc,Evie Sands,Evie Sands,"Country, Jazz, Pop, R&B, Rock"
Lamont Dozier,35,exact_text,1.0,b801e3ad-a23a-4ae8-9708-6c02a202e9e1,Lamont Dozier,Lamont Dozier,R&B
Ted Nugent,35,exact_text,1.0,e491fae8-3a5a-438e-8368-925753fb41a1,Ted Nugent,Ted Nugent,Rock
Tommy Tutone,35,exact_text,1.0,80038a3c-d174-4cd8-85d6-bd2599d078c5,Tommy Tutone,Tommy Tutone,"Pop, Rock"
Jennifer Holliday,35,exact_text,1.0,52a315e2-5bf1-49fe-b666-fca924c8a0d4,Jennifer Holliday,Jennifer Holliday,"Electronic, Jazz, Pop, R&B"
Jane Wiedlin,35,exact_text,1.0,24575690-019f-4b77-9395-eaf6bcc3d5a7,Jane Wiedlin,Jane Wiedlin,"Pop, Rock"
Geto Boys,35,exact_text,1.0,a78ca453-3a53-4b19-8b2d-61b10dd45558,Geto Boys,Geto Boys,Hip-Hop
Zapp & Roger,35,exact_text,1.0,d5b38919-f3b3-4edc-bcd6-417a1139ae3f,Zapp & Roger,Zapp & Roger,"Electronic, R&B"
Ini Kamoze,35,exact_text,1.0,ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6,Ini Kamoze,Ini Kamoze,Country
Sneaker Pimps,35,exact_text,1.0,696d8523-39a0-44e2-9add-afaa183a2f46,Sneaker Pimps,Sneaker Pimps,"Electronic, Rock"
She Moves,35,exact_text,1.0,3f95fa28-047f-4715-b665-c4d509190e54,She Moves,She Moves,Pop
Juelz Santana,35,exact_text,1.0,bea235a0-db63-44b1-881e-264d25791f5a,Juelz Santana,Juelz Santana,Hip-Hop
T-Pain Featuring Yung Joc,35,fuzzy,0.9091,ce55e49a-32f4-4757-9849-bf04d06d5fcc,T‐Pain,T‐Pain,"Hip-Hop, R&B"
Ice Spice,35,exact_text,1.0,6f2c949d-9540-4421-bf02-27ae27e00e33,Ice Spice,Ice Spice,Hip-Hop
BossMan Dlow,35,exact_text,1.0,44fac0de-d5ae-4bea-a68c-948fedc3d9c5,BossMan Dlow,BossMan Dlow,Hip-Hop
The Paris Sisters,34,exact_text,1.0,38762f81-da52-4e98-ac76-167014651898,The Paris Sisters,The Paris Sisters,Pop
Buffalo Springfield,34,exact_text,1.0,22dc19af-d085-4c9b-adfb-22ec256251f1,Buffalo Springfield,Buffalo Springfield,"Country, Rock"
The Bar-Kays,34,fuzzy,0.9565,919ac2b3-aa04-4732-93f8-742ebb7a03f2,The Bar‐Kays,The Bar‐Kays,"R&B, Rock"
Donny Hathaway,34,exact_text,1.0,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,Donny Hathaway,Donny Hathaway,"Jazz, R&B"
Waylon Jennings,34,exact_text,1.0,1a46826b-4d73-4e04-8590-f36c9d832f9e,Waylon Jennings,Waylon Jennings,Country
Nigel Olsson,34,exact_text,1.0,cc1c5ad9-1ee0-4f83-bd2f-d7f66a4ebdf0,Nigel Olsson,Nigel Olsson,Rock
Thomas Dolby,34,exact_text,1.0,5a8cc407-7efb-4e94-9637-d5896395e754,Thomas Dolby,Thomas Dolby,"Electronic, Pop, R&B, Rock"
Chantay Savage,34,exact_text,1.0,00a75169-fcb3-44e8-8646-545935d41516,Chantay Savage,Chantay Savage,"Electronic, Pop, R&B"
Liz Phair,34,exact_text,1.0,149326c2-b8a3-48e3-b3d2-9b5b9593127f,Liz Phair,Liz Phair,"Pop, Rock"
Az Yet Featuring Peter Cetera,34,exact_text,1.0,8d3bed34-e2ce-4a76-a503-9a3942a7d33c,Az Yet,Az Yet,R&B
Eve 6,34,exact_text,1.0,ebd2ac91-6249-4e4b-bde1-353a424138c9,Eve 6,Eve 6,Rock
Steve Wariner,34,exact_text,1.0,1bbddf35-a5a4-49a8-a8e7-fbfc419cc0f0,Steve Wariner,Steve Wariner,Country
Kelis,34,exact_text,1.0,1239d1bc-cc09-43e0-bcd0-374f60346138,Kelis,Kelis,"Electronic, Hip-Hop, Pop, R&B"
Blu Cantrell,34,exact_text,1.0,f28cabfc-3cf5-4886-b832-36ab708fbb0a,Blu Cantrell,Blu Cantrell,R&B
Lasgo,34,exact_text,1.0,361b282b-c7ac-4c50-a115-cf54e9e788f7,Lasgo,Lasgo,Electronic
Anna Nalick,34,exact_text,1.0,852fb986-b0d9-4529-adaf-4f38bc1b1040,Anna Nalick,Anna Nalick,Pop
D4L,34,exact_text,1.0,6e181837-c4da-4021-8227-d75ef7d65395,D4L,D4L,Hip-Hop
Martin Garrix,34,exact_text,1.0,3e1f2ee4-16be-4406-bf18-6173840cf2b1,Martin Garrix,Martin Garrix,Electronic
Mitchell Tenpenny,34,exact_text,1.0,5623ae6e-fd11-48d5-8a03-7b2e89d865e3,Mitchell Tenpenny,Mitchell Tenpenny,Country
Saint Jhn,34,exact_text,1.0,0f16ba6c-1874-42b9-b7a6-e060c2be454e,SAINt JHN,SAINt JHN,"Hip-Hop, R&B"
Bill Haley And His Comets,33,exact_text,1.0,4458d70d-c215-4f06-beea-ebd448dad6ac,Bill Haley and His Comets,Bill Haley and His Comets,"Country, Rock"
Patti LaBelle And The Blue Belles,33,fuzzy,0.9846,b6634f18-2dff-4cc5-8a53-ca47d9fc890b,Patti LaBelle & The Bluebelles,Patti LaBelle & The Bluebelles,"Electronic, Pop, R&B"
Hugh Masekela,33,exact_text,1.0,83a2e0fb-3d9b-46ff-b383-3dde54c15297,Hugh Masekela,Hugh Masekela,"Jazz, R&B"
Alicia Bridges,33,exact_text,1.0,e18709d6-dcd1-4db2-9c4c-0d8d1d431ab6,Alicia Bridges,Alicia Bridges,R&B
Chico DeBarge,33,exact_text,1.0,1c8b2b9d-5cab-43ec-b6a4-0a7e35bbd0a9,Chico DeBarge,Chico DeBarge,"Hip-Hop, Pop, R&B"
Living Colour,33,exact_text,1.0,dc6f8c1f-626b-42b0-9115-7e66ae4cecd6,Living Colour,Living Colour,Rock
L.A. Guns,33,exact_text,1.0,87684162-ab42-4cfa-bf22-ebe237035f54,L.A. Guns,L.A. Guns,Rock
Deee-Lite,33,fuzzy,0.9412,83d401e8-3322-4491-98d3-ec3a567c5047,Deee‐Lite,Deee‐Lite,"Electronic, Hip-Hop, R&B"
N2Deep,33,exact_text,1.0,6b5819e2-eb7c-4160-8ffa-e52ac17480b1,N2Deep,N2Deep,"Hip-Hop, Rock"
U.N.V.,33,exact_text,1.0,658b03d7-bc8c-445c-be3c-254317e0c6b7,U.N.V.,U.N.V.,R&B
3T,33,exact_text,1.0,8275ed69-a0f8-4bad-b6e0-2c57d306e593,3T,3T,"Pop, R&B"
Freak Nasty,33,exact_text,1.0,ee66b0a0-b330-41ca-99b1-0998a483b572,Freak Nasty,Freak Nasty,Hip-Hop
Everlast,33,exact_text,1.0,ca39d50f-9885-420e-88d6-9c3f64038773,Everlast,Everlast,"Country, Hip-Hop, Jazz"
Norah Jones,33,exact_text,1.0,985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,Norah Jones,"Country, Jazz, Pop, Rock"
Jack Ingram,33,exact_text,1.0,ef99a425-baac-4a0b-87c0-4cc99d77f97d,Jack Ingram,Jack Ingram,Country
Amy Winehouse,33,exact_text,1.0,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,Amy Winehouse,"Jazz, R&B"
Idina Menzel,33,exact_text,1.0,929ca8c3-5df3-4fe9-bc59-f8d603780bce,Idina Menzel,Idina Menzel,"Pop, Rock"
JVKE,33,exact_text,1.0,f29e031f-c6b6-4d52-8edd-dc8e14378e74,JVKE,JVKE,Pop
