listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name
Regina Belle,46,exact_text,1.0,e1235abf-1fab-40a5-833a-057968d90e48,Regina Belle,Regina Belle
Levert,46,exact_text,1.0,238ad296-7c8e-49e2-afb6-cd2a08553831,LeVert,LeVert
Stereo MC's,46,fuzzy,0.9524,5e0ca89b-f5a6-4034-af31-17f10ff5a7d2,Stereo MC’s,Stereo MC’s
Shaggy,46,exact_text,1.0,fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy,Shaggy
Rome,46,exact_text,1.0,9cc9a4f7-d11f-46c8-b97f-902b8a440cf4,Rome,Rome
Kid Rock,46,exact_text,1.0,ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,Kid Rock,Kid Rock
Ruff Endz,46,exact_text,1.0,ab9b26bf-7a4e-4abb-ba2e-14a51e89cdb0,Ruff Endz,Ruff Endz
India.Arie,46,exact_text,1.0,38c7a3b2-17fb-4166-b964-4e445d69efdd,India.Arie,India.Arie
Toya,46,exact_text,1.0,58ae2f3b-49de-493a-b462-5a20f24e54a1,Toya,Toya
Stone Sour,46,exact_text,1.0,4ca783b7-5bf7-4348-b494-46680660050f,Stone Sour,Stone Sour
PSY,46,exact_text,1.0,f99b7d67-4e63-4678-aa66-4c6ac0f7d24a,PSY,PSY
Don Costa And His Orchestra And Chorus,45,exact_text,1.0,6ae4c1c0-e8d0-46d0-a231-d0cc5dcb5bec,Don Costa & His Orchestra & Chorus,Don Costa & His Orchestra & Chorus
Bettye Swann,45,exact_text,1.0,648f240f-50e6-453d-b901-51e1a33ca4c0,Bettye Swann,Bettye Swann
Loggins & Messina,45,exact_text,1.0,aef6e491-3121-4048-b035-4704a9ce0716,Loggins & Messina,Loggins & Messina
Walter Egan,45,exact_text,1.0,c0c71b1c-d524-44c1-bd20-04531270cc77,Walter Egan,Walter Egan
Nick Gilder,45,exact_text,1.0,ea3baabe-3bd8-446a-a696-f38e43d34995,Nick Gilder,Nick Gilder
The Oak Ridge Boys,45,exact_text,1.0,1089f50b-10c3-47ef-8b21-b0b899c827d8,The Oak Ridge Boys,The Oak Ridge Boys
Quiet Riot,45,exact_text,1.0,5c6acb91-4b9b-4245-b92f-e817295c4ed0,Quiet Riot,Quiet Riot
Five Star,45,exact_text,1.0,605e3f29-a8a4-4880-bddd-b9abd73b1ac1,Five Star,Five Star
Skid Row,45,exact_text,1.0,6da0515e-a27d-449d-84cc-00713c38a140,Skid Row,Skid Row
MC Lyte,45,exact_text,1.0,fac552dc-55e5-498c-818a-c278f1e02a75,MC Lyte,MC Lyte
Soul Asylum,45,exact_text,1.0,b10db9ad-b4c3-47f3-a7a4-37864b134f65,Soul Asylum,Soul Asylum
Vince Gill,45,exact_text,1.0,ec37ecfe-65b4-49a4-83c7-ee1ccaeec2e3,Vince Gill,Vince Gill
Craig Mack,45,exact_text,1.0,d67e2f50-a3c9-4ee7-b41d-2b90ebb31196,Craig Mack,Craig Mack
Le Click,45,exact_text,1.0,175be76f-52cc-4411-957a-9c2b0fbae0b9,Le Click,Le Click
Everclear,45,exact_text,1.0,3604c99d-c146-4276-aa0c-9376d333aeb8,Everclear,Everclear
D12,45,exact_text,1.0,9ab19acf-06d9-4c92-bd5a-8c945488d45b,D12,D12
Lil Jon & The East Side Boyz Featuring Ying Yang Twins,45,exact_text,1.0,243c6f61-d83b-4459-bebd-5899df0da111,Lil Jon & The East Side Boyz,Lil Jon & The East Side Boyz
Buckcherry,45,exact_text,1.0,822e92ef-72ea-42e0-9af1-b987816b487a,Buckcherry,Buckcherry
Danity Kane,45,exact_text,1.0,6a0439a1-4520-443b-9bf1-02acdf692d6e,Danity Kane,Danity Kane
Kehlani,45,exact_text,1.0,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,Kehlani
Lauren Daigle,45,exact_text,1.0,920c7a88-f8f3-482f-96ef-810c6442fc3e,Lauren Daigle,Lauren Daigle
Brenda Holloway,44,exact_text,1.0,48b7b5ac-e332-40dd-870b-e3f0751bb319,Brenda Holloway,Brenda Holloway
Mary Hopkin,44,exact_text,1.0,f6596571-9ce2-4d79-8e92-fa8cfc181b91,Mary Hopkin,Mary Hopkin
Denise LaSalle,44,exact_text,1.0,5048de90-abf2-4da7-8f8f-c3a567feef2d,Denise LaSalle,Denise LaSalle
Silver Convention,44,exact_text,1.0,e5dd4cdf-8588-4f10-b06e-77e1d2472b60,Silver Convention,Silver Convention
Psychedelic Furs,44,exact_normalized,1.0,9f930ddf-be2f-4de5-a39f-7ae47305752e,The Psychedelic Furs,The Psychedelic Furs
Nia Peeples,44,exact_text,1.0,5c764181-e451-4c5d-8ab1-f49853e1bf6f,Nia Peeples,Nia Peeples
Soul II Soul,44,exact_text,1.0,9350241a-d698-4489-92bf-41794f383ff3,Soul II Soul,Soul II Soul
Alias,44,exact_text,1.0,5a839afc-95d4-491c-9fb6-0a691bfe8afd,Alias,Alias
Chris Isaak,44,exact_text,1.0,479497d4-e7c2-4e78-972e-56e78fac3995,Chris Isaak,Chris Isaak
Masta Ace Incorporated,44,exact_text,1.0,1a576d57-4b7c-4f22-a51e-fe403c0103c4,Masta Ace Incorporated,Masta Ace Incorporated
Corona,44,exact_text,1.0,098acbe6-c428-4ae2-9cd0-3ba80162befb,Corona,Corona
Clipse,44,exact_text,1.0,e6424fa5-08d3-41c6-96f3-8549f733708c,Clipse,Clipse
The White Stripes,44,exact_text,1.0,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,The White Stripes
Clay Aiken,44,exact_text,1.0,a25f3156-ef58-4c07-9927-ce18bd6e103b,Clay Aiken,Clay Aiken
The Red Jumpsuit Apparatus,44,exact_text,1.0,f0e820ab-f31a-400d-9c5e-8be1c8c38726,The Red Jumpsuit Apparatus,The Red Jumpsuit Apparatus
Kellie Pickler,44,exact_text,1.0,4c567ed6-8bc9-447a-bbd5-1dce18e4ee81,Kellie Pickler,Kellie Pickler
Alex Clare,44,exact_text,1.0,e8c8a3c3-29b6-421e-b977-fb6796231d41,Alex Clare,Alex Clare
Fifth Harmony,44,exact_text,1.0,e565610b-9a8f-451d-b594-ea658d76f725,Fifth Harmony,Fifth Harmony
Vance Joy,44,exact_text,1.0,df36f6db-5987-46ed-9d02-0cf36ed4e060,Vance Joy,Vance Joy
Portugal. The Man,44,exact_text,1.0,3599a39e-4e10-4cb5-90d4-c8a015ebc73b,Portugal. The Man,Portugal. The Man
Lil Mosey,44,exact_text,1.0,330e00e4-7991-4b47-b2be-3881aa5afed6,Lil Mosey,Lil Mosey
Jerry Lee Lewis,43,exact_text,1.0,b59ac58d-036e-4bba-8112-c32a34c4575b,Jerry Lee Lewis,Jerry Lee Lewis
The Tremeloes,43,exact_text,1.0,7483db08-1e77-4ac6-9a85-702b2a9bd701,The Tremeloes,The Tremeloes
Jay And The Techniques,43,exact_text,1.0,5dceb072-899e-4be1-adb3-a9b47dc4edef,Jay and the Techniques,Jay and the Techniques
Canned Heat,43,exact_text,1.0,815a0279-558c-4522-ac3b-6a1e259e95b5,Canned Heat,Canned Heat
Funkadelic,43,exact_text,1.0,cf042013-3edd-46c4-9b0e-a62faac98d0b,Funkadelic,Funkadelic
Nitty Gritty Dirt Band,43,exact_text,1.0,ac8a45f8-5520-4463-9fda-f63f8844cb50,Nitty Gritty Dirt Band,Nitty Gritty Dirt Band
The New Birth,43,exact_text,1.0,b517cce9-fa01-4c0f-bc70-457838594346,The New Birth,The New Birth
Leon Russell,43,exact_text,1.0,d4cc0ed5-0f76-4188-9e14-2a23ca12188a,Leon Russell,Leon Russell
Suzi Quatro,43,exact_text,1.0,2c16cb3f-e85f-4158-889f-ffc038f5792d,Suzi Quatro,Suzi Quatro
Jigsaw,43,exact_text,1.0,76212840-c096-4ba9-9f17-9ce4722a4bf1,Jigsaw,Jigsaw
Raydio,43,exact_text,1.0,f33514b5-2be7-4a86-91ba-39d1c295cace,Raydio,Raydio
Cheryl Lynn,43,exact_text,1.0,c2b8f775-455c-44c3-97ca-f377938da19e,Cheryl Lynn,Cheryl Lynn
Pete Townshend,43,exact_text,1.0,fb147b8f-0144-4418-acaa-90b2d9779840,Pete Townshend,Pete Townshend
Devo,43,exact_text,1.0,d2db1078-c170-4e22-b261-14f3ad60a690,DEVO,DEVO
Champaign,43,exact_text,1.0,524ce360-117c-4911-8344-9c303e353ca0,Champaign,Champaign
Soft Cell,43,exact_text,1.0,7fb50287-029d-47cc-825a-235ca28024b2,Soft Cell,Soft Cell
Moving Pictures,43,exact_text,1.0,8ef39705-3d95-4412-a6fb-2eab5e91e64c,Moving Pictures,Moving Pictures
The Power Station,43,exact_normalized,1.0,e95e4989-1e8c-40a1-80c3-b3b9f2cc86d8,Power Station,Power Station
Starpoint,43,exact_text,1.0,89453d7b-e871-4658-9f57-c33f3cf11eab,Starpoint,Starpoint
Elisa Fiorillo,43,exact_text,1.0,a97989eb-fd49-4b0b-9e4c-227e17c7f4c3,Elisa Fiorillo,Elisa Fiorillo
Basia,43,exact_text,1.0,34de4678-044a-486a-a741-4c740025374a,Basia,Basia
Digital Underground,43,exact_text,1.0,ff6cb06c-a6e5-4ab9-a5ce-fa2095be45b9,Digital Underground,Digital Underground
Ralph Tresvant,43,exact_text,1.0,de2ddcdd-66ff-487c-9537-560153200a4e,Ralph Tresvant,Ralph Tresvant
95 South,43,exact_text,1.0,39b81711-9255-4f83-b2c1-a1f0e3ae908d,95 South,95 South
Florence + the Machine,43,exact_text,1.0,5fee3020-513b-48c2-b1f7-4681b01db0c6,Florence + the Machine,Florence + the Machine
Capital Cities,43,exact_text,1.0,119a2c67-e6d6-41cf-a58c-c51b75c80daa,Capital Cities,Capital Cities
Passenger,43,exact_text,1.0,186e216a-2f8a-41a1-935f-8e30c018a8fe,Passenger,Passenger
Nico & Vinz,43,exact_text,1.0,f8e8de78-2131-4e96-8829-ba3614f48a48,Nico & Vinz,Nico & Vinz
Echosmith,43,exact_text,1.0,53317371-09a4-4bf4-a832-22a9c6704be2,Echosmith,Echosmith
Yo Gotti Featuring Nicki Minaj,43,exact_text,1.0,b02ec63e-e78d-43e5-a594-462e95036e8d,Yo Gotti,Yo Gotti
"Dave ""Baby"" Cortez",42,exact_text,1.0,ed901e86-9ea4-4b44-b1e1-b27513bbd222,Dave “Baby” Cortez,Dave “Baby” Cortez
Wanda Jackson,42,exact_text,1.0,550fbe01-42e9-4006-bcd0-6a1854dceb8f,Wanda Jackson,Wanda Jackson
Paul and Paula,42,exact_text,1.0,a4360422-0925-4981-ac40-65e1c6536c02,Paul & Paula,Paul & Paula
Al (He's the King) Hirt,42,exact_text,1.0,d14ab1ae-0400-4345-9f5b-6083110a5c7a,Al Hirt,Al Hirt
Shirley Bassey,42,exact_text,1.0,05ec70a5-3858-4346-a649-fda0a297b8c1,Shirley Bassey,Shirley Bassey
Freddie And The Dreamers,42,exact_text,1.0,5c0d53a1-daa6-4afe-bf2d-b324f0602e26,Freddie & the Dreamers,Freddie & the Dreamers
T.G. Sheppard,42,exact_text,1.0,cdfbdee9-1dc0-4766-a3aa-4eef5ba4800e,T.G. Sheppard,T.G. Sheppard
The Ritchie Family,42,exact_text,1.0,aa711144-4173-4e4a-80c7-fcc867186f5d,The Ritchie Family,The Ritchie Family
John Travolta,42,exact_text,1.0,94f4c61e-5cf3-4cba-ab3e-9bd5be99f6ab,John Travolta,John Travolta
Chris Rea,42,exact_text,1.0,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,Chris Rea
Randy Meisner,42,exact_text,1.0,1798d7ba-fc22-4cca-bbda-7542ab5a3c67,Randy Meisner,Randy Meisner
Squeeze,42,exact_text,1.0,0509a681-a362-4800-9075-656041dccdbd,Squeeze,Squeeze
Mary Jane Girls,42,exact_text,1.0,28038c9c-5385-4c65-98a8-7c2bed83c133,Mary Jane Girls,Mary Jane Girls
Baltimora,42,exact_text,1.0,15b4aace-6126-402a-96f8-131a943ce20e,Baltimora,Baltimora
Midnight Oil,42,exact_text,1.0,05072650-4b05-4e8b-83d0-dba2576e306a,Midnight Oil,Midnight Oil
Tara Kemp,42,exact_text,1.0,f58c6195-cb4a-4604-abdc-333ac565f255,Tara Kemp,Tara Kemp
Das EFX,42,exact_text,1.0,2ed45dd0-6a96-4459-af32-bc74e7a7f387,Das EFX,Das EFX
Haddaway,42,exact_text,1.0,6508cf1d-4da2-4d71-81ec-0e072338991f,Haddaway,Haddaway
Gabrielle,42,exact_text,1.0,d55fe7ec-3c7f-44e7-b9cc-b025c4351f70,Gabrielle,Gabrielle
Shaquille O'Neal,42,fuzzy,0.9677,074d8126-20b8-47cd-b874-9d8457df7684,Shaquille O’Neal,Shaquille O’Neal
Mobb Deep,42,exact_text,1.0,d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep,Mobb Deep
The Verve Pipe,42,exact_text,1.0,28f93e8a-43fa-4cfb-aea5-11252ff937ab,The Verve Pipe,The Verve Pipe
Kid Cudi,42,exact_text,1.0,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,Kid Cudi,Kid Cudi
LoCash,42,exact_text,1.0,dbe56668-02e3-42ff-9943-a7fa9711696b,LOCASH,LOCASH
muni long,42,exact_text,1.0,66acfbaf-a28e-49c1-aeff-ef92e4358d90,Muni Long,Muni Long
d4vd,42,exact_text,1.0,d8e07579-ff5a-41f2-b7a7-c71880b8287a,d4vd,d4vd
Peso Pluma,42,exact_text,1.0,75e4f8ef-34c3-44fd-8467-88a7d9599f77,Peso Pluma,Peso Pluma
Little Richard,41,exact_text,1.0,95c2339b-8277-49a6-9aaf-08d8eeeaa0be,Little Richard,Little Richard
Ronny And The Daytonas,41,exact_text,1.0,cf87d94a-c537-464e-9a6a-4f621cc154ad,Ronny & the Daytonas,Ronny & the Daytonas
Ramsey Lewis Trio,41,exact_normalized,1.0,98789b37-4903-42b4-9f5a-2e602684bff5,The Ramsey Lewis Trio,The Ramsey Lewis Trio
The Troggs,41,exact_text,1.0,4aec87a5-f33e-4bd6-89f2-0c96188c8372,The Troggs,The Troggs
Dyke And The Blazers,41,exact_text,1.0,2956178f-8247-422e-b693-a04753a67e27,Dyke & the Blazers,Dyke & the Blazers
Bill Deal & The Rhondels,41,exact_text,1.0,f44434ff-e70d-46df-8241-8409dce4059b,Bill Deal & the Rhondels,Bill Deal & the Rhondels
Mel And Tim,41,exact_text,1.0,142b893e-18df-4b09-8d57-66b3d1691fbd,Mel & Tim,Mel & Tim
The Undisputed Truth,41,exact_text,1.0,5e676b63-5c50-4c86-88d8-54243bba76d9,The Undisputed Truth,The Undisputed Truth
Lighthouse,41,exact_text,1.0,dc7aafa5-423a-4e87-8778-b8c51e3612c6,Lighthouse,Lighthouse
First Choice,41,exact_text,1.0,bd1510da-7c76-4be3-a71e-9f5c71273176,First Choice,First Choice
Vicki Sue Robinson,41,exact_text,1.0,a6c83f28-8960-4b7d-8f57-3e809ada5cf5,Vicki Sue Robinson,Vicki Sue Robinson
Blue Oyster Cult,41,exact_text,1.0,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,Blue Öyster Cult,Blue Öyster Cult
Honeymoon Suite,41,exact_text,1.0,03e39569-c546-4512-8c6d-f8a8283ec3d1,Honeymoon Suite,Honeymoon Suite
General Public,41,exact_text,1.0,aaf54938-7e35-4c7d-8e06-a5094c38cb78,General Public,General Public
Lisa Lisa And Cult Jam With Full Force,41,exact_text,1.0,1cfbf626-0af5-487c-bf2e-9899602835a3,Lisa Lisa & Cult Jam with Full Force,Lisa Lisa & Cult Jam with Full Force
The Fabulous Thunderbirds,41,exact_text,1.0,835cbbdd-4a59-45a9-bf37-6d2050aec2a9,The Fabulous Thunderbirds,The Fabulous Thunderbirds
Candlebox,41,exact_text,1.0,8e9516ba-f417-47dd-a8a5-8998b94553f8,Candlebox,Candlebox
J'Son,41,exact_text,1.0,dea36c6c-54cf-4c56-8bb6-951e79e5ebf0,J'son,J'son
Wild Orchid,41,exact_text,1.0,af0f682f-402b-41ea-a82c-889cae3db1cf,Wild Orchid,Wild Orchid
Gina G,41,exact_text,1.0,03424c93-e5f9-438a-ab9f-2e71440e2b26,Gina G,Gina G
Dave Hollister,41,exact_text,1.0,2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c,Dave Hollister,Dave Hollister
P.O.D.,41,exact_text,1.0,57e79d57-b795-475e-9fa2-5dd9d5513b8c,P.O.D.,P.O.D.
Daniel Bedingfield,41,exact_text,1.0,9169bdc6-5725-45ec-bba5-e9df75dbe8cc,Daniel Bedingfield,Daniel Bedingfield
Anthony Hamilton,41,exact_text,1.0,af7f5e8e-ac05-4d55-b860-a4dc72c78e66,Anthony Hamilton,Anthony Hamilton
Aly & AJ,41,exact_text,1.0,fa4ad5f5-568e-498f-ba98-9ffc18e54ff3,Aly & AJ,Aly & AJ
Jason Michael Carroll,41,exact_text,1.0,7e54e412-bb31-481c-9a5b-cd5ba7199f46,Jason Michael Carroll,Jason Michael Carroll
Ingrid Michaelson,41,exact_text,1.0,1fc494a1-9109-4081-a455-2d05bea9d2bf,Ingrid Michaelson,Ingrid Michaelson
French Montana Featuring Swae Lee,41,exact_text,1.0,45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,French Montana
Logic Featuring Alessia Cara & Khalid,41,exact_text,1.0,713e751f-3ddb-4b77-b3b1-9e6f2e953ad5,Logic,Logic
Lauv,41,exact_text,1.0,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,Lauv,Lauv
Doechii,41,exact_text,1.0,9f75277c-b283-4846-ac8c-f932255cd0ac,Doechii,Doechii
Bo Diddley,40,exact_text,1.0,bf659d74-0b61-488c-8a7d-594f43bed9e0,Bo Diddley,Bo Diddley
Shep And The Limelites,40,exact_text,1.0,166e9a22-d399-40dc-ac13-e492a64b9c26,Shep & the Limelites,Shep & the Limelites
The New Christy Minstrels,40,exact_text,1.0,b411483b-e9cc-4b4f-9661-0452333c615a,The New Christy Minstrels,The New Christy Minstrels
The Beau Brummels,40,exact_text,1.0,f6f3a309-9d14-4b7c-895a-166333c25f9c,The Beau Brummels,The Beau Brummels
Sir Douglas Quintet,40,exact_text,1.0,b2b3eed6-d9b2-4d1a-bf9b-0160e401720e,Sir Douglas Quintet,Sir Douglas Quintet
Merry Clayton,40,exact_text,1.0,f086b523-e6eb-4159-8705-e408cae53170,Merry Clayton,Merry Clayton
Tom T. Hall,40,exact_text,1.0,8d8e3514-06fc-4801-bd4b-8c6ccae223b3,Tom T. Hall,Tom T. Hall
Beverly Bremers,40,exact_text,1.0,5c1a1221-5607-494b-b97c-1199abc1b6e9,Beverly Bremers,Beverly Bremers
Stealers Wheel,40,exact_text,1.0,63200203-e2c6-4081-8e0d-00c9732c6b6f,Stealers Wheel,Stealers Wheel
Bo Donaldson And The Heywoods,40,exact_text,1.0,8abad12f-128b-453c-bad6-5a7765f793b0,Bo Donaldson and the Heywoods,Bo Donaldson and the Heywoods
Carl Carlton,40,exact_text,1.0,48b66d59-647d-42a9-b7a5-55abd5fca7ae,Carl Carlton,Carl Carlton
Phoebe Snow,40,exact_text,1.0,d3986756-f1dd-4635-9510-2d116c0deddd,Phoebe Snow,Phoebe Snow
Mike Post,40,exact_text,1.0,8a667f87-540c-4635-87bb-a9151693935f,Mike Post,Mike Post
Rhythm Heritage,40,exact_text,1.0,349a96b3-6c55-4961-8517-984ae9e1d6d5,Rhythm Heritage,Rhythm Heritage
Blackfoot,40,exact_text,1.0,4b24527f-0cfc-4ac0-8d63-ab8d8cfa64e3,Blackfoot,Blackfoot
Marty Balin,40,exact_text,1.0,dd0fffb5-de0e-4a4a-a279-e4c52a76f516,Marty Balin,Marty Balin
Lindsey Buckingham,40,exact_text,1.0,5d12875c-a197-43b2-8f29-41dc0ad895c3,Lindsey Buckingham,Lindsey Buckingham
Dennis DeYoung,40,exact_text,1.0,9da87628-95a0-4820-93c7-7b1609d9bce7,Dennis DeYoung,Dennis DeYoung
Los Lobos,40,exact_text,1.0,2b9967c7-3246-4658-a561-ded5408dd9af,Los Lobos,Los Lobos
El DeBarge,40,exact_text,1.0,68eabc1f-f304-46cb-8015-6f9cb7af33c6,El DeBarge,El DeBarge
Sir Mix-A-Lot,40,fuzzy,0.9167,05539fb8-b7a5-4012-97a9-5e27ddc031fb,Sir Mix‐A‐Lot,Sir Mix‐A‐Lot
Another Bad Creation,40,exact_text,1.0,2fcb033b-919d-4897-b77c-14a41d7bc754,Another Bad Creation,Another Bad Creation
Crash Test Dummies,40,exact_text,1.0,afb8f901-d846-4c70-a898-59bc183d1da7,Crash Test Dummies,Crash Test Dummies
Ugly Kid Joe,40,exact_text,1.0,91f32a6b-fc11-45b6-a243-4dd90eaee781,Ugly Kid Joe,Ugly Kid Joe
Duice,40,exact_text,1.0,499e3bcb-8bc0-458e-b749-64eb226ebe77,Duice,Duice
Jann Arden,40,exact_text,1.0,31930c85-3e0e-488e-8407-46a0d73fa816,Jann Arden,Jann Arden
Westside Connection,40,exact_text,1.0,f43dd62f-4fc7-4216-9220-be555f16d131,Westside Connection,Westside Connection
Meredith Brooks,40,exact_text,1.0,6f033da5-396f-4381-a581-1f38c2d0a2d4,Meredith Brooks,Meredith Brooks
Nu Flavor,40,exact_text,1.0,c264723e-b2ce-4862-b646-4d2b1271174c,Nu Flavor,Nu Flavor
Debelah Morgan,40,exact_text,1.0,d9ea1d27-8971-4fae-94ca-a557deb8e2b5,Debelah Morgan,Debelah Morgan
Counting Crows,40,exact_text,1.0,a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows,Counting Crows
Mystikal,40,exact_text,1.0,1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,Mystikal,Mystikal
Missy Elliott,40,exact_text,1.0,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,Missy Elliott
Velvet Revolver,40,exact_text,1.0,3a528006-1429-47f4-ae9b-2ea95343e16a,Velvet Revolver,Velvet Revolver
Lupe Fiasco,40,exact_text,1.0,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,Lupe Fiasco
Gorilla Zoe,40,exact_text,1.0,e7840b1b-0fc5-42a7-b05a-ffca943308ad,Gorilla Zoe,Gorilla Zoe
David Guetta Featuring Akon,40,exact_text,1.0,302bd7b9-d012-4360-897a-93b00c855680,David Guetta,David Guetta
Johnny Cash And The Tennessee Two,39,exact_text,1.0,5292cbd7-0f5f-461a-adbd-56ba44b98269,Johnny Cash & The Tennessee Two,Johnny Cash & The Tennessee Two
Duane Eddy,39,exact_text,1.0,efc0ee36-ad69-45af-8602-991b254b7529,Duane Eddy,Duane Eddy
Garnet Mimms & The Enchanters,39,exact_text,1.0,7e29f8ed-47d0-4270-af45-82df9139b57c,Garnet Mimms & the Enchanters,Garnet Mimms & the Enchanters
The Ray Charles Singers,39,exact_text,1.0,a534d84e-f764-403e-bbd4-8968e852738a,The Ray Charles Singers,The Ray Charles Singers
Oliver,39,fuzzy,0.9091,39e82ca1-733e-4203-a00f-c6a70a371625,Olive,Olive
Jimmy Cliff,39,exact_text,1.0,2caa54a7-b08c-41da-b892-3a41abe778be,Jimmy Cliff,Jimmy Cliff
Joey Scarbury,39,exact_text,1.0,15f81fb7-9fb1-4f7e-8237-e2c44b7d0646,Joey Scarbury,Joey Scarbury
The Salsoul Orchestra,39,exact_text,1.0,ad580d3e-3e21-414f-b131-ecdb379d1c1e,The Salsoul Orchestra,The Salsoul Orchestra
Exile,39,exact_text,1.0,d9403f69-2718-483e-a21a-210ae1714b82,EXILE,EXILE
Bertie Higgins,39,exact_text,1.0,438ec4fc-57f7-401a-a188-2ffecd020728,Bertie Higgins,Bertie Higgins
Missing Persons,39,exact_text,1.0,98eb6868-9f31-400e-90d8-9a46380c1bdd,Missing Persons,Missing Persons
The Georgia Satellites,39,exact_text,1.0,8444928a-9292-4b69-ac50-3e9b44cfa8de,The Georgia Satellites,The Georgia Satellites
Brenda K. Starr,39,exact_text,1.0,3841d579-a5d2-477e-94b1-cd2016c1ee9d,Brenda K. Starr,Brenda K. Starr
Was (Not Was),39,exact_text,1.0,8e70a186-e64b-4003-bae1-f2f93da013ce,Was (Not Was),Was (Not Was)
Too $hort,39,exact_text,1.0,8e0fe7bd-bd17-4d25-9b68-1e6a60705477,Too $hort,Too $hort
Londonbeat,39,exact_text,1.0,930c86d4-1ed0-4ec0-bcf1-fea7fb7e091a,Londonbeat,Londonbeat
Wreckx-N-Effect,39,fuzzy,0.9286,e6428c20-7d0d-489b-851e-d8ef6eb4a620,Wreckx‐n‐Effect,Wreckx‐n‐Effect
Livin' Joy,39,exact_text,1.0,3016b5eb-866d-4051-a7fb-d9175853049b,Livin’ Joy,Livin’ Joy
Samantha Mumba,39,exact_text,1.0,7d137f81-27a6-4c65-bf78-186116368860,Samantha Mumba,Samantha Mumba
Jill Scott,39,exact_text,1.0,b1fb6a18-1626-4011-80fb-eaf83dfebcb6,Jill Scott,Jill Scott
Tweet,39,exact_text,1.0,db21a231-40ee-4c18-9604-bd7508a05998,Tweet,Tweet
Korn,39,exact_text,1.0,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,Korn
Theory Of A Deadman,39,exact_text,1.0,183e636e-d41c-43fe-a428-8a034eb20c7b,Theory of a Deadman,Theory of a Deadman
Gloriana,39,exact_text,1.0,45ee3bf0-7ef7-4a87-81e3-a5867473b93d,Gloriana,Gloriana
Iggy Azalea Featuring Charli xcx,39,exact_text,1.0,3a052c99-8c18-484a-8beb-9873b4fb3106,Iggy Azalea,Iggy Azalea
Disclosure Featuring Sam Smith,39,exact_text,1.0,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,Disclosure,Disclosure
Joji,39,exact_text,1.0,8264722b-df00-467a-858e-5c97cda169c9,Joji,Joji
SHAED,39,exact_text,1.0,f9777ea6-02fd-4ba1-8266-cd619f3937fd,SHAED,SHAED
Saweetie,39,exact_text,1.0,72d424d0-c349-4164-ae3e-8e5274f97b98,Saweetie,Saweetie
Jimin,39,exact_text,1.0,d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,Jimin,Jimin
Xavi,39,exact_text,1.0,df11831a-b88e-4c0a-a507-5cf526aee3b1,Xavi,Xavi
Marianne Faithfull,38,exact_text,1.0,14ed9dea-1bb0-4743-ba32-39674a71da89,Marianne Faithfull,Marianne Faithfull
Dee Dee Warwick,38,exact_text,1.0,968a2a59-a569-4ffe-8e63-d9acf79278bc,Dee Dee Warwick,Dee Dee Warwick
Classics IV Featuring Dennis Yost,38,exact_text,1.0,b78f2e0f-1c86-45f8-a93a-c3cd87d16d72,Classics IV,Classics IV
Dr. John,38,exact_text,1.0,fe0e1895-aa84-47d9-8e5b-7930fc20709b,Dr. John,Dr. John
Stories,38,exact_text,1.0,ec0d9da0-c126-4293-b1b9-cc3ad1df41a1,Stories,Stories
Maria Muldaur,38,exact_text,1.0,3aeb9e89-4fc3-46f4-a5a8-cf6c1b7e66a0,Maria Muldaur,Maria Muldaur
C.W. McCall,38,exact_text,1.0,07a7e7d3-910c-472e-92b2-a3a69f95a504,C.W. McCall,C.W. McCall
LeBlanc & Carr,38,exact_text,1.0,68b70760-e63d-49d3-ad96-bf4296ef7f9b,LeBlanc and Carr,LeBlanc and Carr
Lita Ford,38,exact_text,1.0,f20ba447-269a-445a-9347-c1ec8632c455,Lita Ford,Lita Ford
Candyman,38,exact_text,1.0,fe88f5a3-7d0c-4007-9985-0eb656c3a7e4,Candyman,Candyman
Chante Moore,38,exact_text,1.0,17e359d0-966e-4c2a-a632-3e5c7de0a1d4,Chanté Moore,Chanté Moore
Rockell,38,exact_text,1.0,e271a513-7f16-412d-aef5-373b9374f0d1,Rockell,Rockell
Five,38,exact_text,1.0,88d6db37-0d87-4e84-a949-9cf8e8879505,Five,Five
